Drug_Name,Pattern,PubChem_ID,Source,norm,SMILES,Label_ILD,Label_Edema,Label_Pleural,Label_Embolism
Ioxilan,ADReCS: Bronchial disorders (excl neoplasms),3743.0,ADReCS_only,ioxilan,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,0,0,0,0
Iron;nitroxyl anion;pentacyanide,ADReCS: Respiratory signs and symptoms NEC,11947681.0,ADReCS_only,iron;nitroxyl anion;pentacyanide,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe].[N-]=O,0,0,0,0
Isavuconazole,ADReCS: Respiratory disorders NEC,6918485.0,ADReCS_only,isavuconazole,CC(c1nc(-c2ccc(C#N)cc2)cs1)C(O)(Cn1cncn1)c1cc(F)ccc1F,0,0,0,0
Isoniazid,ADReCS: Acute respiratory distress syndrome,3767.0,ADReCS_only,isoniazid,NNC(=O)c1ccncc1,0,0,0,0
Isosorbide,ADReCS: Asthma,12597.0,ADReCS_only,isosorbide,OC1COC2C(O)COC12,0,0,0,0
Isosorbide mononitrate,ADReCS: Asthma,27661.0,ADReCS_only,isosorbide mononitrate,O=[N+]([O-])OC1COC2C(O)COC12,0,0,0,0
Isradipine,ADReCS: Thoracic disorders (excl lung and pleura),3784.0,ADReCS_only,isradipine,COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,0,0,0,0
Istradefylline,"ADReCS: Respiratory, thoracic and mediastinal disorders",5311037.0,ADReCS_only,istradefylline,CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,0,0,0,0
Ivacaftor,ADReCS: Acute respiratory distress syndrome,16220172.0,ADReCS_only,ivacaftor,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,0,0,0,0
Ivermectin,ADReCS: Asthma,6321424.0,ADReCS_only,ivermectin,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,0,0,0,0
Ivosidenib,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),71657455.0,ADReCS_only,ivosidenib,N#Cc1ccnc(N2C(=O)CCC2C(=O)N(c2cncc(F)c2)C(C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,0,0,0,0
Ixabepilone,ADReCS: Acute pulmonary oedema,6445540.0,ADReCS_only,ixabepilone,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,0,1,0,0
Kanamycin,ADReCS: Respiratory disorders NEC,6032.0,ADReCS_only,kanamycin,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,0,0,0,0
Ketoconazole,ADReCS: Thoracic disorders (excl lung and pleura),3823.0,ADReCS_only,ketoconazole,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,0,0,0
Ketotifen,"ADReCS: Respiratory, thoracic and mediastinal disorders",3827.0,ADReCS_only,ketotifen,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0,0,0,0
Kinetin,"ADReCS: Respiratory, thoracic and mediastinal disorders",3830.0,ADReCS_only,kinetin,c1coc(CNc2ncnc3[nH]cnc23)c1,0,0,0,0
Lactulose,ADReCS: Acute respiratory failure,11333.0,ADReCS_only,lactulose,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,0,0,0,0
Lamisil,ADReCS: Respiratory tract infections,1549007.0,ADReCS_only,lamisil,C[NH+](CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,0,0,0,0
Lamivudine,ADReCS: Acute pulmonary oedema,60825.0,ADReCS_only,lamivudine,Nc1ccn(C2CSC(CO)O2)c(=O)n1,0,1,0,0
Lanreotide acetate,ADReCS: Bronchitis,71349.0,ADReCS_only,lanreotide,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,0,0,0,0
Larotrectinib,ADReCS: Lower respiratory tract neoplasms,46188928.0,ADReCS_only,larotrectinib,O=C(Nc1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12)N1CCC(O)C1,0,0,0,0
Lasmiditan,ADReCS: Respiratory signs and symptoms NEC,11610526.0,ADReCS_only,lasmiditan,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,0,0,0,0
Lasofoxifene,ADReCS: Bronchial disorders (excl neoplasms),216416.0,ADReCS_only,lasofoxifene,Oc1ccc2c(c1)CCC(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,0,0,0,0
Lercanidipine,ADReCS: Asthma,65866.0,ADReCS_only,lercanidipine,COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,0,0,0
Lesinurad,ADReCS: Respiratory tract infections,53465279.0,ADReCS_only,lesinurad,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,0,0,0,0
Letermovir,ADReCS: Cardio-respiratory arrest,45138674.0,ADReCS_only,letermovir,COc1cccc(N2CCN(C3=Nc4c(F)cccc4C(CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,0,0,0,0
Levobunolol,ADReCS: Bronchial disorders (excl neoplasms),39468.0,ADReCS_only,levobunolol,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,0,0,0,0
Levocarnitine,ADReCS: Bronchitis,10917.0,ADReCS_only,levocarnitine,C[N+](C)(C)CC(O)CC(=O)[O-],0,0,0,0
Levodopa,ADReCS: Lung disorder,6047.0,ADReCS_only,levodopa,NC(Cc1ccc(O)c(O)c1)C(=O)O,0,0,0,0
Levodopa-4'-monophosphate,ADReCS: Respiratory tract infections,127766.0,ADReCS_only,levodopa-4'-monophosphate,NC(Cc1ccc(OP(=O)(O)O)c(O)c1)C(=O)O,0,0,0,0
Levomefolate calcium,ADReCS: Pulmonary embolism,135564391.0,ADReCS_only,levomefolate,CN1c2c([nH]c(N)nc2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,0,0,0,1
Levorphanol,ADReCS: Respiratory acidoses,5359272.0,ADReCS_only,levorphanol,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,0,0,0,0
Levothyroxine,ADReCS: Acute pulmonary oedema; Bronchial disorders (excl neoplasms),5819.0,ADReCS_only,levothyroxine,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,0,1,0,0
Lifitegrast,ADReCS: Bronchial disorders (excl neoplasms),11965427.0,ADReCS_only,lifitegrast,CS(=O)(=O)c1cccc(CC(NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,0,0,0,0
Linaclotide,ADReCS: Respiratory tract infections,16158208.0,ADReCS_only,linaclotide,CC1NC(=O)C2CCCN2C(=O)C(CC(N)=O)NC(=O)C2CSSCC(N)C(=O)NC3CSSCC(NC1=O)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)O)CSSCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCC(=O)O)NC3=O)C(=O)N2,0,0,0,0
Liothyronine,ADReCS: Asthma,5920.0,ADReCS_only,liothyronine,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0,0,0,0
Liraglutide,ADReCS: Asthma,16134956.0,ADReCS_only,liraglutide,CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCCC(NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(N)Cc1c[nH]cn1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)C(C)CC)C(=O)O,0,0,0,0
Lisdexamfetamine,ADReCS: Cardio-respiratory arrest,11597698.0,ADReCS_only,lisdexamfetamine,CC(Cc1ccccc1)NC(=O)C(N)CCCCN,0,0,0,0
Lodoxamide,"ADReCS: Respiratory, thoracic and mediastinal disorders",44564.0,ADReCS_only,lodoxamide,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0,0,0,0
Lofexidine,ADReCS: Respiratory disorders NEC,30668.0,ADReCS_only,lofexidine,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,0,0,0,0
Lomefloxacin,ADReCS: Bronchial disorders (excl neoplasms),3948.0,ADReCS_only,lomefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0,0,0,0
Lomitapide,ADReCS: Bronchial disorders (excl neoplasms); Respiratory tract infections,9853053.0,ADReCS_only,lomitapide,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,0,0,0,0
Lomustine,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),3950.0,ADReCS_only,lomustine,O=NN(CCCl)C(=O)NC1CCCCC1,0,0,0,0
Loperamide cation,"ADReCS: Respiratory, thoracic and mediastinal disorders",3954.0,ADReCS_only,loperamide cation,CN(C)C(=O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0,0,0,0
Loracarbef,ADReCS: Respiratory tract infections,5284585.0,ADReCS_only,loracarbef,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,0,0,0,0
Lormetazepam,"ADReCS: Respiratory, thoracic and mediastinal disorders",13314.0,ADReCS_only,lormetazepam,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,0,0,0,0
Loteprednol etabonate,ADReCS: Respiratory tract infections,444025.0,ADReCS_only,loteprednol etabonate,CCOC(=O)OC1(C(=O)OCCl)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,0,0,0,0
Loxapine,ADReCS: Bronchial disorders (excl neoplasms),3964.0,ADReCS_only,loxapine,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,0,0,0,0
Lumateperone,ADReCS: Lower respiratory tract signs and symptoms,21302490.0,ADReCS_only,lumateperone,CN1CCN2c3c(cccc31)C1CN(CCCC(=O)c3ccc(F)cc3)CCC12,0,0,0,0
Lurasidone,"ADReCS: Respiratory tract infections; Respiratory, thoracic and mediastinal disorders",213046.0,ADReCS_only,lurasidone,Oc1c2c(c(O)n1CC1CCCCC1CN1CCN(c3nsc4ccccc34)CC1)C1CCC2C1,0,0,0,0
Lurbinectedin,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),57327016.0,ADReCS_only,lurbinectedin,COc1ccc2[nH]c3c(c2c1)CCNC31CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4,0,0,0,0
Lutetium oxodotreotide lu-177,ADReCS: Acute respiratory failure,76966897.0,ADReCS_only,lutetium oxodotreotide lu-177,CC(O)C(NC(=O)C1CSSCC(NC(=O)C(Cc2ccccc2)NC(=O)CN2CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1)C(=O)O.[Lu+3],0,0,0,0
Lymecycline,"ADReCS: Respiratory, thoracic and mediastinal disorders",54707177.0,ADReCS_only,lymecycline,CN(C)C1C(=O)C(C(=O)NCNCCCCC(N)C(=O)O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0,0,0,0
Lymphazurin,ADReCS: Asthma,101316975.0,ADReCS_only,lymphazurin,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)O)ccc2S(=O)(=O)[O-])cc1,0,0,0,0
Mafenide,ADReCS: Respiratory disorders NEC,3998.0,ADReCS_only,mafenide,NCc1ccc(S(N)(=O)=O)cc1,0,0,0,0
Malvidin chloride,ADReCS: Respiratory and pulmonary function diagnostic procedures,69512.0,ADReCS_only,malvidin chloride,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O,0,0,0,0
Mangafodipir trisodium,ADReCS: Respiratory tract infections,160036.0,ADReCS_only,mangafodipir trisodium,Cc1ncc(COP(=O)([O-])[O-])c(CN(CCN(CC(=O)[O-])Cc2c(COP(=O)([O-])[O-])cnc(C)c2[O-])CC(=O)[O-])c1[O-].[H+].[H+].[H+].[Mn+2],0,0,0,0
Maralixibat,ADReCS: Respiratory disorders NEC,9831643.0,ADReCS_only,maralixibat,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2C(c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)C1O,0,0,0,0
Maraviroc,ADReCS: Bacterial lower respiratory tract infections,3002977.0,ADReCS_only,maraviroc,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1,0,0,0,0
Maribavir,ADReCS: Respiratory signs and symptoms NEC,471161.0,ADReCS_only,maribavir,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1C1OC(CO)C(O)C1O,0,0,0,0
Mebendazole,ADReCS: Respiratory disorders NEC,4030.0,ADReCS_only,mebendazole,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,0,0,0,0
Mebeverine,"ADReCS: Respiratory, thoracic and mediastinal disorders",4031.0,ADReCS_only,mebeverine,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,0,0,0,0
Meclizine,ADReCS: Respiratory disorders NEC,4034.0,ADReCS_only,meclizine,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,0,0,0,0
Medronic acid,ADReCS: Bronchial disorders (excl neoplasms),16124.0,ADReCS_only,medronic acid,O=P(O)(O)CP(=O)(O)O,0,0,0,0
Melatonin,ADReCS: Respiratory tract infections,896.0,ADReCS_only,melatonin,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0,0,0,0
Memantine,ADReCS: Asthma,4054.0,ADReCS_only,memantine,CC12CC3CC(C)(C1)CC(N)(C3)C2,0,0,0,0
Mepivacaine,ADReCS: Cardio-respiratory arrest; Respiratory arrest,4062.0,ADReCS_only,mepivacaine,Cc1cccc(C)c1NC(=O)C1CCCCN1C,0,0,0,0
Meprobamate,ADReCS: Bronchial disorders (excl neoplasms),4064.0,ADReCS_only,meprobamate,CCCC(C)(COC(N)=O)COC(N)=O,0,0,0,0
Mercaptopurine,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),667490.0,ADReCS_only,mercaptopurine,S=c1[nH]cnc2[nH]cnc12,0,0,0,0
Mertiatide,ADReCS: Bronchial disorders (excl neoplasms),60778.0,ADReCS_only,mertiatide,O=C(O)CNC(=O)CNC(=O)CNC(=O)CS,0,0,0,0
Mesalamine,ADReCS: Acute respiratory failure,4075.0,ADReCS_only,mesalamine,Nc1ccc(O)c(C(=O)O)c1,0,0,0,0
Mesna,ADReCS: Respiratory tract infections,23662354.0,ADReCS_only,mesna,O=S(=O)([O-])CCS,0,0,0,0
Metaxalone,ADReCS: Respiratory arrest,15459.0,ADReCS_only,metaxalone,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0,0,0,0
Methane,ADReCS: Bronchial disorders (excl neoplasms),297.0,ADReCS_only,methane,C,0,0,0,0
Methocarbamol,ADReCS: Cardio-respiratory arrest,4107.0,ADReCS_only,methocarbamol,COc1ccccc1OCC(O)COC(N)=O,0,0,0,0
Methoxsalen,ADReCS: Bronchial disorders (excl neoplasms),4114.0,ADReCS_only,methoxsalen,COc1c2occc2cc2ccc(=O)oc12,0,0,0,0
Methsuximide,ADReCS: Lower respiratory tract signs and symptoms,6476.0,ADReCS_only,methsuximide,CN1C(=O)CC(C)(c2ccccc2)C1=O,0,0,0,0
Methyclothiazide,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),4121.0,ADReCS_only,methyclothiazide,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,0,0,0
Methyl salicylate,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),4133.0,ADReCS_only,methyl salicylate,COC(=O)c1ccccc1O,0,0,0,0
Methylnaltrexone,ADReCS: Pneumoperitoneum,5361918.0,ADReCS_only,methylnaltrexone,C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,0,0,0,0
Methylphenidate,ADReCS: Asthma,4158.0,ADReCS_only,methylphenidate,COC(=O)C(c1ccccc1)C1CCCCN1,0,0,0,0
Methylprednisolone hemisuccinate,ADReCS: Bronchial disorders (excl neoplasms),16923.0,ADReCS_only,methylprednisolone hemisuccinate,CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)COC(=O)CCC(=O)O)C2C1,0,0,0,0
Methylprednisolone sodium succinate,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),23680530.0,ADReCS_only,methylprednisolone succinate,CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)COC(=O)CCC(=O)[O-])C2C1,0,0,0,0
Metolazone,ADReCS: Respiratory signs and symptoms NEC,4170.0,ADReCS_only,metolazone,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,0,0,0,0
Metyrosine,"ADReCS: Respiratory, thoracic and mediastinal disorders",441350.0,ADReCS_only,metyrosine,CC(N)(Cc1ccc(O)cc1)C(=O)O,0,0,0,0
Micafungin,"ADReCS: Cardio-respiratory arrest; Respiratory, thoracic and mediastinal disorders",477468.0,ADReCS_only,micafungin,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1,0,0,0,0
Midodrine,ADReCS: Respiratory signs and symptoms NEC,4195.0,ADReCS_only,midodrine,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,0,0,0,0
Mifepristone,ADReCS: Thoracic disorders (excl lung and pleura),55245.0,ADReCS_only,mifepristone,CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,0,0,0,0
Migalastat,ADReCS: Asthma,176077.0,ADReCS_only,migalastat,OCC1NCC(O)C(O)C1O,0,0,0,0
Miglitol,ADReCS: Pneumoperitoneum,441314.0,ADReCS_only,miglitol,OCCN1CC(O)C(O)C(O)C1CO,0,0,0,0
Miglustat,ADReCS: Acute respiratory failure,51634.0,ADReCS_only,miglustat,CCCCN1CC(O)C(O)C(O)C1CO,0,0,0,0
Milrinone,ADReCS: Bronchial disorders (excl neoplasms),4197.0,ADReCS_only,milrinone,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,0,0,0,0
Minocycline anion,ADReCS: Asthma,26275995.0,ADReCS_only,minocycline anion,CN(C)c1ccc(O)c2c1=CC1CC3C([NH+](C)C)C(=O)C(C(N)=O)=C([O-])C3(O)C(=O)C1C=2[O-],0,0,0,0
Mipomersen sodium,"ADReCS: Respiratory, thoracic and mediastinal disorders",44564107.0,ADReCS_only,mipomersen,COCCOC1C(O)C(COP(=O)([O-])SC2C(COP(=O)([O-])SC3C(COP(=O)([O-])SC4C(COP(=O)([O-])SC5C(COP(=O)([O-])SC6CC(n7cc(C)c(N)nc7=O)OC6COP(=O)([O-])SC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(=O)([O-])SC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(=O)([O-])SC6CC(n7cc(C)c(N)nc7=O)OC6COP(=O)([O-])SC6CC(n7cnc8c(=O)[nH]c(N)nc87)OC6COP(=O)([O-])SC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(=O)([O-])SC6CC(n7cc(C)c(N)nc7=O)OC6COP(=O)([O-])SC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(=O)([O-])SC6CC(n7cnc8c(=O)[nH]c(N)nc87)OC6COP(=O)([O-])SC6CC(n7cnc8c(N)ncnc87)OC6COP(=O)([O-])SC6C(COP(=O)([O-])SC7C(COP(=O)([O-])SC8C(COP(=O)([O-])SC9C(COP(=O)([O-])SC%10C(CO)OC(n%11cnc%12c(=O)[nH]c(N)nc%12%11)C%10OCCOC)OC(n%10cc(C)c(N)nc%10=O)C9OCCOC)OC(n9cc(C)c(N)nc9=O)C8OCCOC)OC(n8cc(C)c(=O)[nH]c8=O)C7OCCOC)OC(n7cc(C)c(N)nc7=O)C6OCCOC)OC(n6cnc7c(=O)[nH]c(N)nc76)C5OCCOC)OC(n5cc(C)c(N)nc5=O)C4OCCOC)OC(n4cnc5c(N)ncnc54)C3OCCOC)OC(n3cc(C)c(N)nc3=O)C2OCCOC)OC1n1cc(C)c(N)nc1=O,0,0,0,0
Mirtazapine,ADReCS: Asthma,4205.0,ADReCS_only,mirtazapine,CN1CCN2c3ncccc3Cc3ccccc3C2C1,0,0,0,0
Mivacurium chloride,ADReCS: Bronchial disorders (excl neoplasms),5281080.0,ADReCS_only,mivacurium chloride,COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2,0,0,0,0
Mobocertinib,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),118607832.0,ADReCS_only,mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0,0,0,0
Moclobemide,ADReCS: Respiratory signs and symptoms NEC,4235.0,ADReCS_only,moclobemide,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0,0,0,0
Moexiprilat,ADReCS: Bronchial disorders (excl neoplasms),55331.0,ADReCS_only,moexiprilat,COc1cc2c(cc1OC)CN(C(=O)C(C)NC(CCc1ccccc1)C(=O)O)C(C(=O)O)C2,0,0,0,0
Molindone,ADReCS: Respiratory disorders NEC,23897.0,ADReCS_only,molindone,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,0,0,0,0
Molnupiravir,ADReCS: Acute respiratory failure,145996610.0,ADReCS_only,molnupiravir,CC(C)C(=O)OCC1OC(n2ccc(=NO)[nH]c2=O)C(O)C1O,0,0,0,0
Mometasone,ADReCS: Asthma,441335.0,ADReCS_only,mometasone,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CCl,0,0,0,0
Mometasone furoate,ADReCS: Acute respiratory failure; Asthma,441336.0,ADReCS_only,mometasone furoate,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,0,0,0,0
Monoethanolamine,ADReCS: Respiratory tract infections,700.0,ADReCS_only,monoethanolamine,NCCO,0,0,0,0
Moxonidine,ADReCS: Bronchitis,4810.0,ADReCS_only,moxonidine,COc1nc(C)nc(Cl)c1NC1=NCCN1,0,0,0,0
Mupirocin,ADReCS: Respiratory tract infections,446596.0,ADReCS_only,mupirocin,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,0,0,0,0
Mycophenolic acid,ADReCS: Asthma,446541.0,ADReCS_only,mycophenolic acid,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,0,0,0,0
Myristyl sulfate,ADReCS: Pulmonary embolism,5248.0,ADReCS_only,myristyl,CCCCCCCCCCCCCCOS(=O)(=O)O,0,0,0,1
Nabilone,ADReCS: Bronchial disorders (excl neoplasms),5284592.0,ADReCS_only,nabilone,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,0,0,0,0
Nafarelin,ADReCS: Interstitial lung disease; Respiratory tract infections,25077405.0,ADReCS_only,nafarelin,CC(C)CC(NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,1,0,0,0
Naldemedine,ADReCS: Lower respiratory tract neoplasms,54732242.0,ADReCS_only,naldemedine,CC(C)(NC(=O)C1CC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C(O5)C1=O)c1nc(-c2ccccc2)no1,0,0,0,0
Naloxegol,ADReCS: Lower respiratory tract neoplasms,56959087.0,ADReCS_only,naloxegol,C=CCN1CCC23c4c5ccc(O)c4OC2C(OCCOCCOCCOCCOCCOCCOCCOC)CCC3(O)C1C5,0,0,0,0
Nandrolone decanoate,ADReCS: Thoracic disorders (excl lung and pleura),9677.0,ADReCS_only,nandrolone decanoate,CCCCCCCCCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4C3CCC12C,0,0,0,0
Naratriptan,ADReCS: Asthma,4440.0,ADReCS_only,naratriptan,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0,0,0,0
Natamycin,ADReCS: Respiratory signs and symptoms NEC,5284447.0,ADReCS_only,natamycin,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,0,0,0,0
Nateglinide,ADReCS: Bronchitis,5311309.0,ADReCS_only,nateglinide,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,0,0,0,0
